timestamp,open,high,low,close,volume,trade_count,vwap
2021-03-04T05:00:00Z,381.21,383.97,371.9,376.74,2838147,14604,377.847713
2021-03-05T05:00:00Z,380.46,384.745,372.65,383.61,1970423,11103,378.955355
2021-03-08T05:00:00Z,384.71,387.68,381.44,381.59,954155,7672,384.70961
2021-03-09T05:00:00Z,385.84,389.895,385.36,386.97,1247029,10871,388.396297
2021-03-10T05:00:00Z,389.72,391.33,388.2,389.51,967881,8533,389.984871
2021-03-11T05:00:00Z,392.31,395.62,391.75,393.55,911711,10260,393.951898
2021-03-12T05:00:00Z,392.07,394.2,391.21,394,864792,7742,392.729607
2021-03-15,394.34,396.68,392.045,396.485,825333,8737,394.268113
2021-03-16,397.15,397.83,395.085,395.98,876269,6533,396.657512
2021-03-17,394.53,398.11,393.38,397.28,919078,6349,395.765479
2021-03-18,394.47,396.69,390.92,391.49,1025836,7832,393.698038
2021-03-19,389.89,391.55,387.155,389.48,1015729,6228,390.094623
2021-03-22,390.13,394.06,390.075,392.58,596841,5301,392.509833
2021-03-23,391.905,393.415,388.675,389.6,929124,7674,391.137546
2021-03-24,391,392.74,387.5,387.5,941797,8557,390.403329
2021-03-25,385.91,390.525,383.94,389.62,1147872,7623,387.399348
2021-03-26,390.94,396.36,390.31,395.88,994962,7955,392.57023
2021-03-29,394.44,396.74,392.83,395.75,947371,6692,395.111693
2021-03-30,394.42,395.44,393.07,394.87,865981,7941,394.254714
2021-03-31,395.35,397.995,395.33,396.11,1290126,10782,396.998044
2021-04-01,398.37,400.665,398.23,400.54,1012758,9057,399.347833
2021-04-05,403.55,406.935,403.42,406.31,859965,9520,405.788408
2021-04-06,405.76,407.215,405.41,406.08,679087,6666,406.409386
2021-04-07,405.94,406.95,405.51,406.6,603106,5572,406.346834
2021-04-08,407.92,408.57,406.94,408.54,802416,7033,408.02479
2021-04-09,408.39,411.66,408.29,411.44,980710,9123,409.793572
2021-04-12,410.88,411.92,410.24,411.57,811368,7144,411.125529
2021-04-13,411.52,413.525,411.145,412.73,511643,4939,412.200916
2021-04-14,412.83,413.94,410.875,411.24,749857,6313,412.408549
2021-04-15,413.73,416.16,413.7,415.7,813779,7051,415.053623
2021-04-16,417.23,417.905,415.74,417.3,810912,6484,416.976317
2021-04-19,416.24,416.725,413.84,415.32,709059,6656,414.953205
2021-04-20,413.91,414.665,410.62,412.19,908224,6980,412.303845
2021-04-21,411.5,416.25,411.37,416.07,734383,7497,414.695619
2021-04-22,415.88,416.76,411.15,412.34,1072524,8795,413.765556
2021-04-23,412.85,418.23,412.805,416.73,1237723,8439,416.685596
2021-04-26,417.42,418.22,416.99,417.5,814495,6720,417.774936
2021-04-27,417.91,418.135,416.41,417.36,580474,5984,417.351241
2021-04-28,417.81,419,416.94,417.36,657403,5274,417.731213
2021-04-29,420.39,420.71,416.54,420.04,775821,5487,418.700145
2021-04-30,417.62,418.53,416.38,417.33,848706,8859,417.353562
2021-05-03,419.44,419.825,417.665,418.16,569791,5250,418.711277
2021-05-04,416.06,416.595,411.69,415.57,1053011,7824,413.929913
2021-05-05,417.32,417.62,415,415.72,588115,4896,416.427554
2021-05-06,415.8,419.21,413.68,418.99,875105,7130,416.783184
2021-05-07,419.92,422.81,419.2,422.06,807382,8042,421.924869
2021-05-10,422.63,422.63,417.82,417.96,771752,7139,420.427333
2021-05-11,413.1,415.25,410.1,414.22,1328251,10548,413.469334
2021-05-12,410.99,412.57,404.815,405.48,1339452,9646,407.700083
2021-05-13,407.22,412.34,407.12,410.28,1297974,10898,410.462475
2021-05-14,413.22,417.49,413.2,416.39,1183764,11059,415.988627
2021-05-17,415.37,416.38,413.41,415.46,736029,6679,414.895918
2021-05-18,415.8,415.99,411.81,412.04,790041,6539,414.649842
2021-05-19,406.9,411.02,405.34,410.99,1161669,9347,408.25663
2021-05-20,411.79,416.61,411.7,415.12,915218,7625,414.951182
2021-05-21,416.93,418.18,414.45,414.99,873628,9620,415.859064
2021-05-24,417.4,420.32,417.08,419.12,1109738,8108,419.432559
2021-05-25,420.34,420.7,417.63,418.29,624553,6049,418.720871
2021-05-26,418.94,419.61,417.785,419.04,649183,6422,418.863163
2021-05-27,420.17,420.7,419.13,419.33,959890,8606,419.762476
2021-05-28,421.02,421.245,419.8,420.08,635828,7310,420.632294
2021-06-01,422.58,422.69,419.22,419.63,680862,6269,420.42044
2021-06-02,420.27,421.185,419.3,420.32,628822,6446,420.130178
2021-06-03,418.05,419.99,416.33,418.77,771761,6307,418.634693
2021-06-04,420.77,422.915,420.72,422.59,910318,10189,422.119142
2021-06-07,422.63,422.765,421.2,422.22,991984,9535,421.83126
2021-06-08,423.18,423.19,420.425,422.26,625795,5708,422.171278
2021-06-09,423.18,423.24,421.45,421.58,472970,4919,422.417458
2021-06-10,422.98,424.62,421.64,423.54,588662,5527,423.599386
2021-06-11,424.2,424.4,422.845,424.38,527131,5009,423.593951
2021-06-14,424.43,425.29,423.1,425.29,646111,6329,423.723156
2021-06-15,425.45,425.45,423.56,424.51,570633,6146,424.364749
2021-06-16,424.7,424.83,419.97,422.04,855307,7025,422.345408
2021-06-17,421.64,423,419.35,422.02,1092378,10067,421.926271
2021-06-18,417.07,417.82,414.73,414.96,1353018,11986,416.529276
2021-06-21,416.83,421.05,415.965,420.76,1152420,10379,419.718198
2021-06-22,420.86,423.97,420.17,423.02,897093,7159,422.448429
2021-06-23,423.19,424.03,422.55,422.64,771762,5632,423.269164
2021-06-24,424.87,425.55,424.63,425.05,843012,6833,425.136066
2021-06-25,425.9,427.08,425.59,426.61,1160440,8939,426.314154
2021-06-28,427.17,427.64,425.89,427.47,781623,7440,426.78568
2021-06-29,427.94,428.56,427.16,427.69,727546,6190,427.792406
2021-06-30,427.21,428.69,427.21,428.06,848270,7693,427.978234
2021-07-01,428.88,430.6,428.82,430.47,1015595,9231,429.904339
2021-07-02,431.66,434.095,431.33,433.82,860976,7747,432.822701
2021-07-06,433.86,434.01,430.01,432.855,820834,7621,432.044584
2021-07-07,433.67,434.76,431.52,434.48,881413,7371,433.797078
2021-07-08,428.73,431.72,427.57,430.9,1354797,8772,429.89267
2021-07-09,432.53,435.79,432.35,435.59,1256371,10074,434.741452
2021-07-12,435.42,437.26,435,437.12,1109626,9845,436.667239
2021-07-13,436.22,437.83,435.32,435.68,1100699,8970,436.418276
2021-07-14,437.405,437.91,434.94,436.34,958448,6214,436.469338
2021-07-15,434.87,435.52,432.77,434.745,1329473,8808,434.377259
2021-07-16,435.99,436.06,430.92,431.37,1661664,11170,433.127495
2021-07-19,426.19,426.67,422,424.6,2652205,17353,423.634665
2021-07-20,425.77,432.41,424.84,431.05,2078731,16750,430.807851
2021-07-21,432.34,434.7,432.17,434.49,1226597,10236,433.783358
2021-07-22,434.75,435.7,433.695,435.51,973538,8336,434.903192
2021-07-23,437.58,440.3,436.84,439.74,1153521,10194,439.231325
2021-07-26,439.3,441.03,439.26,440.98,773627,7047,440.299073
2021-07-27,439.8,439.82,436.01,438.97,1040709,9198,437.832103
2021-07-28,439.67,440.29,437.71,438.82,875428,6912,439.019235
2021-07-29,439.82,441.785,439.82,440.66,796963,7252,441.070378
2021-07-30,437.91,440.02,437.775,438.48,1095883,9215,438.566836
2021-08-02,440.34,440.88,437.305,437.6,1003205,7400,438.827373
2021-08-03,438.44,441.24,436.115,441.24,1031118,7976,438.896281
2021-08-04,439.76,440.37,438.77,439.01,891423,6654,439.57729
2021-08-05,440.27,441.83,439.9,441.72,726445,5944,440.879733
2021-08-06,442.11,442.89,441.85,442.52,711250,5492,442.385661
2021-08-09,442.46,442.77,441.31,442.19,595961,4965,442.123836
2021-08-10,442.63,443.43,441.92,442.67,674913,5564,442.672425
2021-08-11,443.75,443.87,442.62,443.76,749406,6508,443.396523
2021-08-12,443.61,445.24,442.66,445.08,768709,8126,444.00567
2021-08-13,445.61,445.91,445.14,445.91,576662,5670,445.526551
2021-08-16,444.54,447.09,442.88,446.99,1014355,8164,444.834251
2021-08-17,444.29,444.96,440.94,444,1293505,8298,443.007647
2021-08-18,442.94,444.6,438.92,439.295,1232736,6350,442.019388
2021-08-19,436.27,441.115,436.12,439.96,1395553,9272,439.151671
2021-08-20,440.24,443.7,439.745,443.37,900346,5930,442.677823
2021-08-23,445.17,448.22,445.17,447.29,960719,8032,447.437806
2021-08-24,448,448.54,447.44,447.94,774430,6905,448.138798
2021-08-25,448.17,449.43,447.79,448.925,666120,5174,448.920009
2021-08-26,448.63,448.82,446.16,446.32,1064115,7332,447.243464
2021-08-27,447.09,450.64,447.07,450.16,1141610,7665,449.71887
2021-08-30,450.99,453.04,450.77,452.22,757959,9056,452.392837
2021-08-31,452.13,452.48,450.95,451.61,916029,6930,451.706118
2021-09-01,452.61,453.11,451.55,451.715,926673,7975,452.316141
2021-09-02,453.33,454.03,451.915,453.22,761510,5703,452.89634
2021-09-03,452.01,453.63,451.55,453.05,794266,6780,452.935612
2021-09-07,452.685,452.685,450.755,451.5,832398,6934,451.656397
2021-09-08,450.88,451.63,448.87,450.93,694091,4849,450.435251
2021-09-09,450.78,452.52,448.73,448.95,996739,6692,450.190324
2021-09-10,451.12,451.475,445.315,445.53,1381172,8960,447.721671
2021-09-13,448.67,448.86,444.11,446.58,1608821,11219,445.930387
2021-09-14,448.18,448.29,443.25,444.2,1146914,9214,444.937672
2021-09-15,444.61,448.4,443.48,447.885,1510563,10238,446.721854
2021-09-16,447.31,448.305,444.02,447.17,1779594,13404,446.385393
2021-09-17,444.665,445.355,441.025,441.39,2162504,16963,442.25376
2021-09-20,434.88,436.55,428.86,434.01,2984272,16823,432.630769
2021-09-21,436.62,437.89,433.09,433.63,1247521,7303,435.276508
2021-09-22,436.1,440.02,435.075,437.85,1362000,9692,438.107562
2021-09-23,439.81,444.875,439.66,443.1,1392247,10042,443.410652
2021-09-24,441.35,444.665,441.25,443.89,868002,7602,443.465496
2021-09-27,442.63,444.035,441.94,442.66,1002093,6685,443.051114
2021-09-28,439.5,439.94,433,433.63,2517009,14608,435.096154
2021-09-29,435.16,437.03,433.87,434.35,1259918,7854,435.465761
2021-09-30,435.93,436.755,428.95,429.06,2595030,14814,432.215507
2021-10-01,431.02,436.01,427.255,434.24,2310457,13889,431.824784
2021-10-04,433,433.895,426.37,428.51,2759787,15227,428.42631
2021-10-05,430.21,435.485,429.41,432.99,1563300,8575,433.815114
2021-10-06,429.25,435.105,427.545,434.9,2736516,16546,431.707295
2021-10-07,438.36,441.66,438.205,438.53,1369868,9335,440.129378
2021-10-08,439.49,439.89,437.21,437.77,1316623,8537,438.479989
2021-10-11,437.15,440.23,434.66,434.66,1381463,7911,437.140574
2021-10-12,435.65,436.08,432.8,433.65,1831193,10879,434.401321
2021-10-13,434.74,435.96,431.69,435.17,1570296,10984,434.043588
2021-10-14,439.13,442.65,438.63,442.5,1702171,11662,441.441908
2021-10-15,444.925,446.26,444.09,445.84,1688757,12976,445.406805
2021-10-18,443.98,447.54,443.27,447.21,1250461,9080,446.4267
2021-10-19,448.91,450.7,448.295,450.7,1253397,10119,449.869027
2021-10-20,451.09,452.72,451.01,452.39,1065761,9407,452.029376
2021-10-21,451.72,453.815,451.31,453.55,961412,7588,452.520392
2021-10-22,453.11,454.62,451.08,453.09,1125046,8062,453.028701
2021-10-25,454.25,455.89,452.4,455.49,970934,8170,454.913914
2021-10-26,457.2,458.49,455.59,455.95,1401235,9568,457.050615
2021-10-27,456.44,457.15,453.87,453.89,1423600,13008,455.660298
2021-10-28,455.5,458.39,455.49,458.17,1078798,9127,457.370775
2021-10-29,455.85,459.55,455.56,459.14,1738283,12800,458.187401
2021-11-01,460.34,460.69,458.22,460.07,1133593,9749,459.335457
2021-11-02,460.27,462.2,460.1,461.87,1064404,8247,461.540658
2021-11-03,461.32,465.14,460.88,464.735,1133985,9383,462.887974
2021-11-04,465.38,466.99,465.03,466.87,1035074,8018,466.124119
2021-11-05,469.29,470.63,466.93,468.56,1053869,9807,469.15758
2021-11-08T05:00:00Z,469.75,470.21,468.245,468.95,572075,5354,469.141974
2021-11-09T05:00:00Z,469.54,469.565,465.885,467.37,980433,7731,467.057042
2021-11-10T05:00:00Z,465.56,467.36,462.07,463.69,1562659,11644,464.470075
2021-11-11T05:00:00Z,465.23,465.28,463.75,463.85,739921,5791,464.449757
2021-11-12T05:00:00Z,465.18,467.86,464.11,467.31,883752,6826,466.409255
2021-11-15T05:00:00Z,468.69,468.71,466.245,467.42,948862,9117,467.276591
2021-11-16T05:00:00Z,467.3,470.47,467.11,469.23,1161115,9411,469.450388
2021-11-17T05:00:00Z,469.02,469.18,467.51,468.15,875040,6668,468.305762
2021-11-18T05:00:00Z,469.29,469.995,466.38,469.68,1208367,9483,468.835892
2021-11-19T05:00:00Z,469.59,470.9,468.51,469,1182262,9396,469.466771
2021-11-22T05:00:00Z,470.88,473.53,467.38,467.45,1514257,11155,470.796731
2021-11-23T05:00:00Z,467.2,469.045,464.46,468.27,1724927,12691,466.733616
2021-11-24T05:00:00Z,466.15,469.54,465.22,469.39,1387007,10698,468.021458
2021-11-26T05:00:00Z,462.4,463.885,457.82,458.91,2310218,13466,460.111683
2021-11-29T05:00:00Z,464.07,466.55,461.73,464.64,2005303,13379,464.510657
2021-11-30T05:00:00Z,462.01,463.89,455.315,456.17,2483997,20408,458.28541
2021-12-01T05:00:00Z,461.64,464.66,450.33,450.44,3281099,23674,458.408442
2021-12-02T05:00:00Z,450.58,459.06,450.36,457.32,2440468,16897,456.140592
2021-12-03T05:00:00Z,459.18,460.27,448.94,453.43,2544503,18527,452.173346
2021-12-06T05:00:00Z,456.13,460.79,453.61,458.84,2296935,18932,458.527509
2021-12-07T05:00:00Z,464.41,468.87,464.36,468.29,2214138,17536,467.61497
2021-12-08T05:00:00Z,468.67,469.995,466.86,469.53,1358914,13660,468.616759
2021-12-09T05:00:00Z,468.13,469.1,466.15,466.37,1240904,11529,467.812327
2021-12-10T05:00:00Z,469.22,470.88,466.52,470.69,1279582,10432,469.000535
2021-12-13T05:00:00Z,470.33,470.56,466.35,466.69,1443330,10772,467.850843
2021-12-14T05:00:00Z,463.03,465.74,460.26,463.38,1666304,12066,462.509142
2021-12-15T05:00:00Z,463.48,470.855,460.81,470.58,2453008,14755,465.497597
2021-12-16T05:00:00Z,472.57,472.86,464.8,466.51,2398682,17728,468.781047
2021-12-17T05:00:00Z,461.63,464.705,458.07,459.85,1788722,13708,461.401094
2021-12-20T05:00:00Z,454.41,455.4,451.15,455.09,1951976,14381,453.457515
2021-12-21T05:00:00Z,458.73,463.205,456.33,463.06,1438023,11587,460.723953
2021-12-22T05:00:00Z,462.65,467.81,462.58,467.7,1186516,9319,466.007328
2021-12-23T05:00:00Z,468.75,472.18,468.65,470.59,1327872,11342,471.143722
2021-12-27T05:00:00Z,472.08,477.31,472.02,477.31,1048955,8929,475.665634
2021-12-28T05:00:00Z,477.72,478.8,476.07,476.885,981087,8876,477.150826
2021-12-29T05:00:00Z,476.97,478.51,475.94,477.48,798714,6824,477.364139
2021-12-30T05:00:00Z,478.05,479,475.69,476.18,1079839,8227,477.834086
2021-12-31T05:00:00Z,475.65,476.85,474.68,474.9,978337,8258,475.793025
2022-01-03T05:00:00Z,476.32,477.79,473.855,477.75,1096935,9223,476.620793
2022-01-04T05:00:00Z,479.21,479.98,475.62,477.47,1592794,13046,477.809342
2022-01-05T05:00:00Z,477.25,477.96,468.3,468.5,2124466,15201,472.860785
2022-01-06T05:00:00Z,467.83,470.795,465.43,467.95,1982217,14238,468.582614
2022-01-07T05:00:00Z,467.94,469.19,464.7,465.99,1237553,7165,467.082417
2022-01-10T05:00:00Z,462.72,465.71,456.61,465.57,2037795,13012,460.46473
2022-01-11T05:00:00Z,465.19,469.85,462.07,469.75,1182243,9525,466.498184
2022-01-12T05:00:00Z,471.625,473.18,468.99,471.1,823670,7772,471.119006
2022-01-13T05:00:00Z,472.33,472.83,463.45,464.79,1480043,11706,467.538884
2022-01-14T05:00:00Z,461.13,465.05,459.92,464.58,1526542,10672,462.664407
2022-01-18T05:00:00Z,459.7,459.91,455.34,456.5,1616692,11392,457.297943
2022-01-19T05:00:00Z,458.12,459.59,451.465,451.83,1615078,11797,455.678498
2022-01-20T05:00:00Z,453.67,458.73,446.275,446.58,1946911,12206,453.392314
2022-01-21T05:00:00Z,445.65,448.03,437.97,438.01,3155532,20766,442.227755
2022-01-24T05:00:00Z,432.07,440.36,420.83,440.09,3508516,23281,429.583216
2022-01-25T05:00:00Z,433.085,439.71,427.21,434.49,2831413,17362,433.398967
2022-01-26T05:00:00Z,440.945,444.01,428.88,433.11,2683341,17705,437.128716
2022-01-27T05:00:00Z,438.24,441.55,429.47,431.315,2283525,14775,434.252597
2022-01-28T05:00:00Z,432.71,441.99,427.83,441.95,2725224,18335,435.062255
2022-01-31T05:00:00Z,441.22,450.28,439.86,449.815,2210038,16792,446.737264
2022-02-01T05:00:00Z,450.7,453.6,446.95,452.87,1315722,10030,450.737248
2022-02-02T05:00:00Z,455.46,458.12,453.06,457.19,1506614,9486,455.996144
2022-02-03T05:00:00Z,450.98,452.92,445.76,446.45,1709160,11786,449.511731
2022-02-04T05:00:00Z,446.37,452.77,443.87,448.75,1571603,11860,448.717618
2022-02-07T05:00:00Z,449.51,450.96,445.88,447.24,915456,6199,448.307541
2022-02-08T05:00:00Z,446.76,451.86,445.26,450.79,1066565,6678,449.110028
2022-02-09T05:00:00Z,455.22,457.79,455.04,457.41,1363613,9830,456.543036
2022-02-10T05:00:00Z,451.36,457.68,447.21,449.38,2187584,15391,452.367248
2022-02-11T05:00:00Z,449.37,451.54,438.97,440.42,2442797,15049,443.083946
2022-02-14T05:00:00Z,439.96,441.585,435.375,438.89,1353964,9547,438.801055
2022-02-15T05:00:00Z,443.82,446.27,443.25,445.99,971379,8246,444.992628
2022-02-16T05:00:00Z,443.96,447.93,441.96,446.68,1044875,7916,444.780964
2022-02-17T05:00:00Z,443.38,443.73,436.425,436.98,1471785,11549,439.201884
2022-02-18T05:00:00Z,437.37,438.64,431.87,434.27,1718599,12914,434.953883
2022-02-22T05:00:00Z,432.05,435.5,425.9,429.58,2494412,19168,430.289777
2022-02-23T05:00:00Z,432.59,433.22,421.37,422.05,2181670,15390,426.213784
2022-02-24T05:00:00Z,411.05,428.71,410.65,428.31,2457055,18655,418.943423
2022-02-25T05:00:00Z,429.58,437.815,427.935,437.65,1794538,14939,434.8271
2022-02-28T05:00:00Z,431.99,438.17,430.7,436.49,2056557,14592,434.146077
2022-03-01T05:00:00Z,435.09,437.15,427.27,429.93,2051122,15024,430.784647
2022-03-02T05:00:00Z,432.39,439.62,431.68,437.79,1551924,12959,436.800024
2022-03-03T05:00:00Z,440.4,441.085,433.86,435.75,1501648,12994,437.013564
2022-03-04T05:00:00Z,431.75,433.36,427.95,432.15,1529061,12817,430.525988
2022-03-07T05:00:00Z,431.51,431.81,419.39,419.47,2501177,17979,423.144137
2022-03-08T05:00:00Z,419.66,427.2,415.17,416.31,3256913,23243,420.531723
2022-03-09T05:00:00Z,425.15,429.5,422.86,427.45,2191544,13170,427.001325
2022-03-10T05:00:00Z,422.55,426.415,420.44,425.48,2202301,14122,423.515364
2022-03-11T05:00:00Z,428.15,428.71,419.55,420.07,2088256,13953,424.163622
2022-03-14,420.95,424.51,415.79,416.94,2561937,16252,418.725771
2022-03-15,419.74,426.835,418.44,426.17,2612143,17082,423.473798
2022-03-16,429.89,435.67,424.85,435.67,2848672,17525,430.902854
2022-03-17,433.71,441.05,433.21,441.05,2107649,13290,437.31572
2022-03-18,438.04,444.845,437.23,444.35,1853532,12686,441.705534
2022-03-21,444.67,446.46,440.69,444.39,1923850,14070,443.694638
2022-03-22,446,450.58,445.94,449.61,1367707,9920,448.7993
2022-03-23,446.88,448.46,443.79,443.8,1533798,12278,446.206029
2022-03-24,445.9,450.44,444.79,450.42,1175556,9225,447.989743
2022-03-25,451.125,452.96,448.45,452.65,1147220,9750,450.908962
2022-03-28,452.09,455.87,450.11,455.85,972411,7327,453.134985
2022-03-29,460.04,462.055,457.2,461.59,1995564,15815,459.782138
2022-03-30,460.37,461.185,456.47,458.63,1142267,9858,458.935104
2022-03-31,458,458.73,451.59,451.8,1732118,12947,455.266983
2022-04-01,453.28,453.43,449.19,452.93,1247893,9079,451.557765
2022-04-04,453.07,456.83,452.29,456.71,1164303,10175,455.374855
2022-04-05,455.23,457.81,449.9,451.23,1793188,12597,452.923492
2022-04-06,446.86,448.93,443.47,446.64,2303884,14972,446.093793
2022-04-07,445.71,450.66,443.57,448.71,1971889,12957,447.235095
2022-04-08,448.1,450.57,445.98,447.63,1579934,9504,448.195212
2022-04-11,444.16,445,439.41,440.01,1942981,12699,441.969364
2022-04-12,443.15,445.67,436.655,438.28,2364634,14851,439.901131
2022-04-13,437.99,444.06,437.91,443.33,1137623,8555,441.626772
2022-04-14,443.58,444.695,437.685,437.95,1480474,10007,440.328936
2022-04-18,436.89,439.72,435.62,438.01,1239780,9062,437.525718
2022-04-19,437.97,445.79,437.72,444.91,1593310,10405,443.401462
2022-04-20,446.94,447.56,443.505,444.71,1267461,8451,445.611319
2022-04-21,448.65,449.99,437.13,437.92,1677539,10728,442.879497
2022-04-22,436.85,437.17,425.46,426.05,2520022,14527,430.209197
2022-04-25,423.66,428.68,418.84,428.56,2446712,16649,423.497068
2022-04-26,425.76,425.99,416.07,416.09,3107121,17900,420.129453
2022-04-27,417.23,422.92,415.02,417.19,1884990,12372,419.067095
